Address,USB0::0x2A8D::0x3702::MY61001265::0::INSTR,
Model,EL33133A,
Serial Number:,MY61001265,
Firmware Version,1.2.9-1.0.6-17-114,
Start Time,2025-03-27 15:17:58.557,
Stop Time,2025-03-27 15:51:31.230,
Sample Period (s),0.5,
,,
Time (s) (s),V1 (DCVolt),P1 (Power)
2025-03-27 15:27:01.186,2.751214,2.751113
2025-03-27 15:27:01.704,2.75116,2.750691
2025-03-27 15:27:02.220,2.750554,2.750058
2025-03-27 15:27:02.740,2.750577,2.750182
2025-03-27 15:27:03.257,2.749913,2.749665
2025-03-27 15:27:03.773,2.750039,2.750281
2025-03-27 15:27:04.292,2.74973,2.74962
2025-03-27 15:27:04.809,2.749936,2.749848
2025-03-27 15:27:05.328,2.749502,2.749747
2025-03-27 15:27:05.845,2.749899,2.74966
2025-03-27 15:27:06.363,2.749295,2.749151
2025-03-27 15:27:06.880,2.748899,2.748771
2025-03-27 15:27:07.398,2.748635,2.748664
2025-03-27 15:27:07.915,2.748849,2.74895
2025-03-27 15:27:08.433,2.748948,2.748586
2025-03-27 15:27:08.951,2.748432,2.748473
2025-03-27 15:27:09.469,2.748083,2.748199
2025-03-27 15:27:09.987,2.747999,2.747941
2025-03-27 15:27:10.504,2.747954,2.747775
2025-03-27 15:27:11.022,2.747626,2.747438
2025-03-27 15:27:11.540,2.747569,2.747584
2025-03-27 15:27:12.056,2.747113,2.747061
2025-03-27 15:27:12.576,2.747113,2.747061
2025-03-27 15:27:12.576,2.747069,2.746702
2025-03-27 15:27:13.093,2.747203,2.747026
2025-03-27 15:27:13.610,2.747188,2.746965
2025-03-27 15:27:14.128,2.746753,2.746946
2025-03-27 15:27:14.647,2.746317,2.746539
2025-03-27 15:27:15.163,2.746611,2.746428
2025-03-27 15:27:15.681,2.746549,2.745852
2025-03-27 15:27:16.200,2.745972,2.746188
2025-03-27 15:27:16.717,2.745891,2.745911
2025-03-27 15:27:17.234,2.745798,2.745486
2025-03-27 15:27:17.753,2.745602,2.745483
2025-03-27 15:27:18.270,2.745432,2.745442
2025-03-27 15:27:18.788,2.745136,2.745206
2025-03-27 15:27:19.305,2.745281,2.745083
2025-03-27 15:27:19.823,2.745214,2.744898
2025-03-27 15:27:20.342,2.744982,2.744296
2025-03-27 15:27:20.859,2.74423,2.744185
2025-03-27 15:27:21.377,2.744441,2.744428
2025-03-27 15:27:21.894,2.744576,2.744221
2025-03-27 15:27:22.412,2.743946,2.743781
2025-03-27 15:27:22.929,2.744079,2.743617
2025-03-27 15:27:23.448,2.743589,2.743896
2025-03-27 15:27:23.964,2.743645,2.743385
2025-03-27 15:27:24.483,2.743233,2.74301
2025-03-27 15:27:25.001,2.742898,2.743015
2025-03-27 15:27:25.519,2.743288,2.742763
2025-03-27 15:27:26.037,2.742445,2.742387
2025-03-27 15:27:26.554,2.74254,2.742155
2025-03-27 15:27:27.072,2.742409,2.742519
2025-03-27 15:27:27.590,2.742409,2.742519
2025-03-27 15:27:27.590,2.743063,2.742039
2025-03-27 15:27:28.107,2.742079,2.741907
2025-03-27 15:27:28.625,2.741657,2.741918
2025-03-27 15:27:29.143,2.741655,2.741382
2025-03-27 15:27:29.661,2.741442,2.741016
2025-03-27 15:27:30.179,2.741584,2.741108
2025-03-27 15:27:30.697,2.740899,2.740481
2025-03-27 15:27:31.214,2.740939,2.740545
2025-03-27 15:27:31.732,2.7406,2.740498
2025-03-27 15:27:32.250,2.740737,2.740108
2025-03-27 15:27:32.768,2.740918,2.740312
2025-03-27 15:27:33.285,2.740062,2.739853
2025-03-27 15:27:33.802,2.740295,2.740632
2025-03-27 15:27:34.320,2.740302,2.740057
2025-03-27 15:27:34.838,2.73983,2.739368
2025-03-27 15:27:35.356,2.739698,2.739575
2025-03-27 15:27:35.874,2.739716,2.739259
2025-03-27 15:27:36.391,2.739532,2.739415
2025-03-27 15:27:36.909,2.739353,2.739062
2025-03-27 15:27:37.427,2.73897,2.738644
2025-03-27 15:27:37.944,2.738839,2.738553
2025-03-27 15:27:38.463,2.738814,2.738258
2025-03-27 15:27:38.980,2.738151,2.738477
2025-03-27 15:27:39.498,2.738341,2.738008
2025-03-27 15:27:40.016,2.738198,2.737923
2025-03-27 15:27:40.533,2.738545,2.738194
2025-03-27 15:27:41.051,2.738304,2.73798
2025-03-27 15:27:41.569,2.737539,2.737543
2025-03-27 15:27:42.087,2.737539,2.737543
2025-03-27 15:27:42.087,2.73747,2.737556
2025-03-27 15:27:42.604,2.737693,2.737264
2025-03-27 15:27:43.122,2.737366,2.736937
2025-03-27 15:27:43.639,2.73729,2.737176
2025-03-27 15:27:44.157,2.737016,2.736756
2025-03-27 15:27:44.675,2.736477,2.736684
2025-03-27 15:27:45.192,2.736838,2.736958
2025-03-27 15:27:45.710,2.736508,2.736437
2025-03-27 15:27:46.229,2.73652,2.736211
2025-03-27 15:27:46.745,2.736135,2.735982
2025-03-27 15:27:47.263,2.735752,2.735419
2025-03-27 15:27:47.781,2.736048,2.735445
2025-03-27 15:27:48.299,2.735383,2.734992
2025-03-27 15:27:48.816,2.734957,2.734653
2025-03-27 15:27:49.334,2.734766,2.73497
2025-03-27 15:27:49.852,2.734889,2.73463
2025-03-27 15:27:50.370,2.734756,2.734508
2025-03-27 15:27:50.887,2.734536,2.734477
2025-03-27 15:27:51.405,2.734228,2.734189
2025-03-27 15:27:51.923,2.734641,2.734666
2025-03-27 15:27:52.441,2.734941,2.73445
2025-03-27 15:27:52.958,2.73461,2.734209
2025-03-27 15:27:53.476,2.734431,2.734051
2025-03-27 15:27:53.993,2.734242,2.733701
2025-03-27 15:27:54.511,2.733689,2.733536
2025-03-27 15:27:55.029,2.733825,2.733155
2025-03-27 15:27:55.546,2.733295,2.732857
2025-03-27 15:27:56.064,2.732774,2.732634
2025-03-27 15:27:56.582,2.732774,2.732634
2025-03-27 15:27:56.582,2.733189,2.733067
2025-03-27 15:27:57.099,2.732979,2.732576
2025-03-27 15:27:57.618,2.732455,2.73207
2025-03-27 15:27:58.136,2.732198,2.731991
2025-03-27 15:27:58.653,2.732026,2.731872
2025-03-27 15:27:59.171,2.732284,2.731916
2025-03-27 15:27:59.689,2.732003,2.731883
2025-03-27 15:28:00.206,2.731901,2.731831
2025-03-27 15:28:00.724,2.732091,2.731802
2025-03-27 15:28:01.241,2.731612,2.73137
2025-03-27 15:28:01.760,2.73126,2.731231
2025-03-27 15:28:02.277,2.731861,2.730713
2025-03-27 15:28:02.795,2.730646,2.731104
2025-03-27 15:28:03.312,2.730984,2.730896
2025-03-27 15:28:03.830,2.731305,2.730861
2025-03-27 15:28:04.348,2.73099,2.730483
2025-03-27 15:28:04.866,2.73075,2.730594
2025-03-27 15:28:05.383,2.730606,2.730157
2025-03-27 15:28:05.901,2.73044,2.729644
2025-03-27 15:28:06.419,2.729849,2.72965
2025-03-27 15:28:06.937,2.729453,2.729829
2025-03-27 15:28:07.454,2.729494,2.729287
2025-03-27 15:28:07.972,2.729774,2.7289
2025-03-27 15:28:08.490,2.729031,2.728497
2025-03-27 15:28:09.008,2.729085,2.728854
2025-03-27 15:28:09.526,2.728962,2.72876
2025-03-27 15:28:10.043,2.728972,2.728571
2025-03-27 15:28:10.562,2.728435,2.727968
2025-03-27 15:28:11.079,2.728435,2.727968
2025-03-27 15:28:11.079,2.72798,2.727937
2025-03-27 15:28:11.596,2.728521,2.728406
2025-03-27 15:28:12.114,2.727803,2.727518
2025-03-27 15:28:12.632,2.72809,2.727444
2025-03-27 15:28:13.150,2.727749,2.727529
2025-03-27 15:28:13.668,2.727283,2.72723
2025-03-27 15:28:14.186,2.727227,2.727185
2025-03-27 15:28:14.703,2.727579,2.726804
2025-03-27 15:28:15.221,2.727061,2.726859
2025-03-27 15:28:15.739,2.72673,2.726562
2025-03-27 15:28:16.257,2.726559,2.726159
2025-03-27 15:28:16.773,2.726519,2.726132
2025-03-27 15:28:17.292,2.726021,2.725568
2025-03-27 15:28:17.809,2.725616,2.725823
2025-03-27 15:28:18.327,2.725439,2.725209
2025-03-27 15:28:18.844,2.725375,2.725195
2025-03-27 15:28:19.363,2.725468,2.724712
2025-03-27 15:28:19.880,2.725302,2.724811
2025-03-27 15:28:20.399,2.725073,2.724734
2025-03-27 15:28:20.916,2.724665,2.724106
2025-03-27 15:28:21.434,2.724557,2.723926
2025-03-27 15:28:21.952,2.724433,2.72411
2025-03-27 15:28:22.469,2.724276,2.724064
2025-03-27 15:28:22.987,2.724276,2.724136
2025-03-27 15:28:23.504,2.724118,2.724127
2025-03-27 15:28:24.022,2.724057,2.723578
2025-03-27 15:28:24.540,2.723032,2.722831
2025-03-27 15:28:25.058,2.723447,2.723175
2025-03-27 15:28:25.577,2.723447,2.723175
2025-03-27 15:28:25.577,2.72358,2.723382
2025-03-27 15:28:26.093,2.723089,2.723368
2025-03-27 15:28:26.611,2.723348,2.723124
2025-03-27 15:28:27.129,2.722736,2.722317
2025-03-27 15:28:27.646,2.72225,2.722139
2025-03-27 15:28:28.164,2.72223,2.722035
2025-03-27 15:28:28.682,2.722302,2.721828
2025-03-27 15:28:29.200,2.722047,2.721772
2025-03-27 15:28:29.717,2.722335,2.721799
2025-03-27 15:28:30.235,2.721831,2.721424
2025-03-27 15:28:30.753,2.721509,2.721204
2025-03-27 15:28:31.271,2.721356,2.72132
2025-03-27 15:28:31.789,2.721062,2.721197
2025-03-27 15:28:32.306,2.721052,2.720579
2025-03-27 15:28:32.824,2.72087,2.72048
2025-03-27 15:28:33.341,2.72061,2.720546
2025-03-27 15:28:33.860,2.720348,2.719877
2025-03-27 15:28:34.377,2.720278,2.719842
2025-03-27 15:28:34.895,2.720224,2.720039
2025-03-27 15:28:35.412,2.719786,2.719291
2025-03-27 15:28:35.930,2.719894,2.719667
2025-03-27 15:28:36.448,2.719748,2.719403
2025-03-27 15:28:36.966,2.719444,2.719324
2025-03-27 15:28:37.483,2.719642,2.718754
2025-03-27 15:28:38.001,2.719084,2.71882
2025-03-27 15:28:38.518,2.719021,2.718521
2025-03-27 15:28:39.036,2.718791,2.718395
2025-03-27 15:28:39.554,2.71891,2.718195
2025-03-27 15:28:40.072,2.718426,2.718134
2025-03-27 15:28:40.590,2.718426,2.718134
2025-03-27 15:28:40.590,2.718359,2.718475
2025-03-27 15:28:41.108,2.718517,2.718263
2025-03-27 15:28:41.630,2.718098,2.71838
2025-03-27 15:28:42.144,2.717871,2.717564
2025-03-27 15:28:42.661,2.717614,2.718016
2025-03-27 15:28:43.178,2.717242,2.716979
2025-03-27 15:28:43.697,2.717478,2.717063
2025-03-27 15:28:44.215,2.717335,2.717063
2025-03-27 15:28:44.731,2.716986,2.7166
2025-03-27 15:28:45.249,2.716473,2.716277
2025-03-27 15:28:45.767,2.71646,2.716271
2025-03-27 15:28:46.285,2.716448,2.716137
2025-03-27 15:28:46.803,2.716054,2.716029
2025-03-27 15:28:47.321,2.716022,2.715554
2025-03-27 15:28:47.839,2.715745,2.71511
2025-03-27 15:28:48.357,2.715441,2.715513
2025-03-27 15:28:48.874,2.715376,2.715556
2025-03-27 15:28:49.391,2.71542,2.714683
2025-03-27 15:28:49.909,2.715095,2.715004
2025-03-27 15:28:50.427,2.714175,2.714724
2025-03-27 15:28:50.945,2.715363,2.715033
2025-03-27 15:28:51.462,2.714533,2.714597
2025-03-27 15:28:51.980,2.714051,2.714045
2025-03-27 15:28:52.498,2.714032,2.713838
2025-03-27 15:28:53.015,2.714191,2.713375
2025-03-27 15:28:53.534,2.713465,2.713584
2025-03-27 15:28:54.050,2.713593,2.713103
2025-03-27 15:28:54.569,2.712859,2.712837
2025-03-27 15:28:55.086,2.712859,2.712837
2025-03-27 15:28:55.086,2.713022,2.712653
2025-03-27 15:28:55.604,2.712721,2.71244
2025-03-27 15:28:56.121,2.712699,2.712642
2025-03-27 15:28:56.640,2.712563,2.7121
2025-03-27 15:28:57.158,2.712287,2.712358
2025-03-27 15:28:57.675,2.712106,2.71183
2025-03-27 15:28:58.193,2.712101,2.711745
2025-03-27 15:28:58.711,2.711694,2.711697
2025-03-27 15:28:59.229,2.711457,2.711334
2025-03-27 15:28:59.746,2.71168,2.711161
2025-03-27 15:29:00.264,2.711147,2.711029
2025-03-27 15:29:00.781,2.711009,2.710693
2025-03-27 15:29:01.299,2.711191,2.710909
2025-03-27 15:29:01.817,2.710861,2.71055
2025-03-27 15:29:02.335,2.710726,2.710509
2025-03-27 15:29:02.852,2.710269,2.710234
2025-03-27 15:29:03.370,2.710535,2.710062
2025-03-27 15:29:03.888,2.709952,2.710001
2025-03-27 15:29:04.405,2.709734,2.70955
2025-03-27 15:29:04.923,2.709939,2.709367
2025-03-27 15:29:05.441,2.709476,2.709079
2025-03-27 15:29:05.959,2.709124,2.709302
2025-03-27 15:29:06.476,2.709279,2.708844
2025-03-27 15:29:06.994,2.708716,2.708872
2025-03-27 15:29:07.511,2.708676,2.708511
2025-03-27 15:29:08.030,2.708669,2.70839
2025-03-27 15:29:08.547,2.70814,2.708212
2025-03-27 15:29:09.064,2.707885,2.707282
2025-03-27 15:29:09.582,2.707885,2.707282
2025-03-27 15:29:09.582,2.708056,2.707361
2025-03-27 15:29:10.100,2.708117,2.708037
2025-03-27 15:29:10.618,2.707854,2.707386
2025-03-27 15:29:11.135,2.707661,2.707359
2025-03-27 15:29:11.654,2.707647,2.707425
2025-03-27 15:29:12.171,2.707223,2.707168
2025-03-27 15:29:12.689,2.707552,2.706879
2025-03-27 15:29:13.207,2.706778,2.706787
2025-03-27 15:29:13.724,2.706815,2.706659
2025-03-27 15:29:14.242,2.705997,2.706319
2025-03-27 15:29:14.760,2.706517,2.706219
2025-03-27 15:29:15.277,2.706637,2.706177
2025-03-27 15:29:15.795,2.706133,2.705981
2025-03-27 15:29:16.313,2.705649,2.705643
2025-03-27 15:29:16.831,2.705649,2.705466
2025-03-27 15:29:17.348,2.705517,2.705602
2025-03-27 15:29:17.866,2.705391,2.704825
2025-03-27 15:29:18.384,2.705355,2.70504
2025-03-27 15:29:18.901,2.705002,2.704764
2025-03-27 15:29:19.420,2.704542,2.704722
2025-03-27 15:29:19.937,2.705197,2.704909
2025-03-27 15:29:20.454,2.704482,2.704314
2025-03-27 15:29:20.972,2.704738,2.704438
2025-03-27 15:29:21.493,2.704061,2.704422
2025-03-27 15:29:22.008,2.704014,2.703835
2025-03-27 15:29:22.526,2.703762,2.703584
2025-03-27 15:29:23.043,2.703831,2.703563
2025-03-27 15:29:23.561,2.703804,2.703349
2025-03-27 15:29:24.079,2.703804,2.703349
2025-03-27 15:29:24.079,2.702969,2.703264
2025-03-27 15:29:24.596,2.703274,2.703081
2025-03-27 15:29:25.114,2.702833,2.70261
2025-03-27 15:29:25.632,2.702883,2.702586
2025-03-27 15:29:26.150,2.702614,2.702249
2025-03-27 15:29:26.668,2.70266,2.702408
2025-03-27 15:29:27.186,2.702277,2.701725
2025-03-27 15:29:27.704,2.70179,2.701966
2025-03-27 15:29:28.221,2.701762,2.701746
2025-03-27 15:29:28.739,2.702089,2.701733
2025-03-27 15:29:29.256,2.70185,2.701168
2025-03-27 15:29:29.774,2.701355,2.701495
2025-03-27 15:29:30.292,2.701179,2.701186
2025-03-27 15:29:30.809,2.701265,2.701159
2025-03-27 15:29:31.327,2.700785,2.700608
2025-03-27 15:29:31.845,2.701037,2.700337
2025-03-27 15:29:32.362,2.700534,2.700065
2025-03-27 15:29:32.881,2.700604,2.700229
2025-03-27 15:29:33.398,2.700263,2.700115
2025-03-27 15:29:33.916,2.70069,2.699767
2025-03-27 15:29:34.433,2.699931,2.69965
2025-03-27 15:29:34.952,2.699769,2.699587
2025-03-27 15:29:35.470,2.699533,2.699101
2025-03-27 15:29:35.987,2.6992,2.699314
2025-03-27 15:29:36.504,2.699081,2.698843
2025-03-27 15:29:37.022,2.699264,2.699011
2025-03-27 15:29:37.540,2.699155,2.698638
2025-03-27 15:29:38.057,2.698783,2.699069
2025-03-27 15:29:38.576,2.698783,2.699069
2025-03-27 15:29:38.576,2.69877,2.698908
2025-03-27 15:29:39.093,2.698745,2.698182
2025-03-27 15:29:39.611,2.697962,2.697761
2025-03-27 15:29:40.129,2.698179,2.697869
2025-03-27 15:29:40.647,2.69799,2.697527
2025-03-27 15:29:41.164,2.697824,2.697835
2025-03-27 15:29:41.682,2.697935,2.697768
2025-03-27 15:29:42.199,2.697695,2.697301
2025-03-27 15:29:42.717,2.69739,2.697152
2025-03-27 15:29:43.235,2.697133,2.69728
2025-03-27 15:29:43.753,2.696537,2.696609
2025-03-27 15:29:44.271,2.696411,2.696447
2025-03-27 15:29:44.789,2.696372,2.696191
2025-03-27 15:29:45.307,2.696124,2.695744
2025-03-27 15:29:45.824,2.696511,2.695732
2025-03-27 15:29:46.341,2.695738,2.695691
2025-03-27 15:29:46.859,2.695522,2.695381
2025-03-27 15:29:47.377,2.695617,2.695351
2025-03-27 15:29:47.895,2.695229,2.695386
2025-03-27 15:29:48.412,2.695174,2.695222
2025-03-27 15:29:48.931,2.695152,2.694921
2025-03-27 15:29:49.449,2.694914,2.694658
2025-03-27 15:29:49.965,2.694912,2.694729
2025-03-27 15:29:50.484,2.694928,2.694476
2025-03-27 15:29:51.001,2.694471,2.69387
2025-03-27 15:29:51.520,2.694157,2.694116
2025-03-27 15:29:52.037,2.693788,2.693648
2025-03-27 15:29:52.555,2.693662,2.693466
2025-03-27 15:29:53.073,2.6935,2.693782
2025-03-27 15:29:53.591,2.6935,2.693782
2025-03-27 15:29:53.591,2.694017,2.693255
2025-03-27 15:29:54.108,2.693304,2.693117
2025-03-27 15:29:54.625,2.693723,2.693237
2025-03-27 15:29:55.143,2.693022,2.692958
2025-03-27 15:29:55.661,2.692605,2.692979
2025-03-27 15:29:56.179,2.692915,2.692218
2025-03-27 15:29:56.698,2.692526,2.692204
2025-03-27 15:29:57.215,2.692001,2.692111
2025-03-27 15:29:57.732,2.69257,2.692101
2025-03-27 15:29:58.250,2.692039,2.691767
2025-03-27 15:29:58.768,2.692316,2.691521
2025-03-27 15:29:59.286,2.69188,2.691386
2025-03-27 15:29:59.804,2.691666,2.691268
2025-03-27 15:30:00.321,2.69158,2.691052
2025-03-27 15:30:00.839,2.690888,2.690962
2025-03-27 15:30:01.357,2.690784,2.690851
2025-03-27 15:30:01.874,2.690988,2.690716
2025-03-27 15:30:02.392,2.690656,2.690296
2025-03-27 15:30:02.910,2.69073,2.690111
2025-03-27 15:30:03.428,2.689903,2.689408
2025-03-27 15:30:03.945,2.689878,2.689586
2025-03-27 15:30:04.463,2.690096,2.689713
2025-03-27 15:30:04.981,2.690148,2.689475
2025-03-27 15:30:05.498,2.689424,2.689585
2025-03-27 15:30:06.016,2.689522,2.689268
2025-03-27 15:30:06.533,2.689201,2.689243
2025-03-27 15:30:07.052,2.689341,2.688764
2025-03-27 15:30:07.569,2.688998,2.688361
2025-03-27 15:30:08.087,2.688998,2.688361
2025-03-27 15:30:08.087,2.688639,2.688539
2025-03-27 15:30:08.604,2.688397,2.688457
2025-03-27 15:30:09.123,2.688544,2.688094
2025-03-27 15:30:09.640,2.688306,2.688347
2025-03-27 15:30:10.158,2.688102,2.688078
2025-03-27 15:30:10.675,2.687636,2.687233
2025-03-27 15:30:11.193,2.687544,2.687968
2025-03-27 15:30:11.711,2.687777,2.6875
2025-03-27 15:30:12.229,2.687474,2.687433
2025-03-27 15:30:12.747,2.687239,2.687262
2025-03-27 15:30:13.263,2.687093,2.686756
2025-03-27 15:30:13.782,2.686681,2.686971
2025-03-27 15:30:14.300,2.687226,2.686923
2025-03-27 15:30:14.817,2.686541,2.68651
2025-03-27 15:30:15.335,2.686326,2.685775
2025-03-27 15:30:15.852,2.686423,2.685968
2025-03-27 15:30:16.370,2.686415,2.686343
2025-03-27 15:30:16.888,2.686122,2.686059
2025-03-27 15:30:17.406,2.685364,2.685221
2025-03-27 15:30:17.924,2.685242,2.685375
2025-03-27 15:30:18.441,2.685306,2.684794
2025-03-27 15:30:18.959,2.684906,2.684886
2025-03-27 15:30:19.477,2.685034,2.68429
2025-03-27 15:30:19.994,2.684915,2.684634
2025-03-27 15:30:20.512,2.684928,2.684279
2025-03-27 15:30:21.030,2.684399,2.684178
2025-03-27 15:30:21.547,2.684363,2.684389
2025-03-27 15:30:22.066,2.68425,2.683652
2025-03-27 15:30:22.583,2.68425,2.683652
2025-03-27 15:30:22.584,2.683883,2.683766
2025-03-27 15:30:23.100,2.683463,2.6839
2025-03-27 15:30:23.618,2.683972,2.683828
2025-03-27 15:30:24.136,2.684231,2.682948
2025-03-27 15:30:24.654,2.683627,2.68346
2025-03-27 15:30:25.172,2.683344,2.683277
2025-03-27 15:30:25.689,2.683462,2.682975
2025-03-27 15:30:26.207,2.683096,2.682661
2025-03-27 15:30:26.724,2.683218,2.683304
2025-03-27 15:30:27.242,2.68241,2.682863
2025-03-27 15:30:27.761,2.682423,2.682123
2025-03-27 15:30:28.278,2.682245,2.68192
2025-03-27 15:30:28.795,2.682253,2.682221
2025-03-27 15:30:29.313,2.682702,2.682189
2025-03-27 15:30:29.831,2.682392,2.682277
2025-03-27 15:30:30.349,2.68171,2.681787
2025-03-27 15:30:30.867,2.681978,2.681592
2025-03-27 15:30:31.384,2.681553,2.681732
2025-03-27 15:30:31.902,2.681363,2.681248
2025-03-27 15:30:32.420,2.681489,2.680961
2025-03-27 15:30:32.938,2.681506,2.681344
2025-03-27 15:30:33.455,2.680985,2.68085
2025-03-27 15:30:33.973,2.681026,2.680904
2025-03-27 15:30:34.491,2.680737,2.680418
2025-03-27 15:30:35.008,2.68052,2.680485
2025-03-27 15:30:35.527,2.680734,2.680182
2025-03-27 15:30:36.044,2.679896,2.679993
2025-03-27 15:30:36.562,2.679983,2.679141
2025-03-27 15:30:37.080,2.679983,2.679141
2025-03-27 15:30:37.080,2.679585,2.679168
2025-03-27 15:30:37.597,2.679422,2.679079
2025-03-27 15:30:38.115,2.678917,2.678754
2025-03-27 15:30:38.634,2.679056,2.679
2025-03-27 15:30:39.150,2.679157,2.679071
2025-03-27 15:30:39.668,2.678277,2.678416
2025-03-27 15:30:40.186,2.678671,2.677956
2025-03-27 15:30:40.703,2.679084,2.678827
2025-03-27 15:30:41.222,2.677868,2.677739
2025-03-27 15:30:41.740,2.677882,2.677575
2025-03-27 15:30:42.257,2.677748,2.677681
2025-03-27 15:30:42.775,2.677857,2.676965
2025-03-27 15:30:43.293,2.677258,2.677011
2025-03-27 15:30:43.810,2.677067,2.677213
2025-03-27 15:30:44.328,2.676869,2.676759
2025-03-27 15:30:44.845,2.676702,2.676906
2025-03-27 15:30:45.364,2.676779,2.676251
2025-03-27 15:30:45.881,2.676575,2.676554
2025-03-27 15:30:46.398,2.676431,2.675711
2025-03-27 15:30:46.917,2.675772,2.676035
2025-03-27 15:30:47.435,2.675861,2.675596
2025-03-27 15:30:47.952,2.675606,2.67553
2025-03-27 15:30:48.470,2.675868,2.67571
2025-03-27 15:30:48.988,2.675773,2.67544
2025-03-27 15:30:49.505,2.674685,2.675143
2025-03-27 15:30:50.023,2.675112,2.674904
2025-03-27 15:30:50.541,2.674886,2.674538
2025-03-27 15:30:51.058,2.674632,2.674205
2025-03-27 15:30:51.576,2.674632,2.674205
2025-03-27 15:30:51.576,2.674789,2.674665
2025-03-27 15:30:52.094,2.674549,2.674094
2025-03-27 15:30:52.612,2.673953,2.67379
2025-03-27 15:30:53.129,2.673922,2.673518
2025-03-27 15:30:53.647,2.673079,2.673495
2025-03-27 15:30:54.165,2.673457,2.673386
2025-03-27 15:30:54.683,2.673493,2.672784
2025-03-27 15:30:55.200,2.673331,2.672737
2025-03-27 15:30:55.718,2.672853,2.672533
2025-03-27 15:30:56.236,2.672546,2.672749
2025-03-27 15:30:56.755,2.67221,2.672302
2025-03-27 15:30:57.271,2.672465,2.672115
2025-03-27 15:30:57.789,2.672305,2.672414
2025-03-27 15:30:58.307,2.671989,2.671835
2025-03-27 15:30:58.824,2.671921,2.672186
2025-03-27 15:30:59.342,2.671993,2.672122
2025-03-27 15:30:59.860,2.671932,2.671783
2025-03-27 15:31:00.378,2.671628,2.671407
2025-03-27 15:31:00.895,2.671571,2.671721
2025-03-27 15:31:01.413,2.671211,2.670945
2025-03-27 15:31:01.931,2.671101,2.670676
2025-03-27 15:31:02.449,2.670732,2.671019
2025-03-27 15:31:02.966,2.670707,2.670727
2025-03-27 15:31:03.483,2.670491,2.670171
2025-03-27 15:31:04.001,2.670221,2.669995
2025-03-27 15:31:04.519,2.670246,2.669568
2025-03-27 15:31:05.037,2.669668,2.66965
2025-03-27 15:31:05.554,2.669705,2.669432
2025-03-27 15:31:06.073,2.66988,2.669391
2025-03-27 15:31:06.590,2.66988,2.669391
2025-03-27 15:31:06.590,2.669308,2.669244
2025-03-27 15:31:07.108,2.669015,2.668688
2025-03-27 15:31:07.625,2.669042,2.668814
2025-03-27 15:31:08.143,2.668945,2.668454
2025-03-27 15:31:08.662,2.668445,2.668638
2025-03-27 15:31:09.179,2.668051,2.668319
2025-03-27 15:31:09.700,2.668363,2.668145
2025-03-27 15:31:10.214,2.668133,2.66775
2025-03-27 15:31:10.734,2.667941,2.667995
2025-03-27 15:31:11.251,2.667946,2.667403
2025-03-27 15:31:11.770,2.66753,2.667554
2025-03-27 15:31:12.286,2.667595,2.667246
2025-03-27 15:31:12.804,2.66733,2.667126
2025-03-27 15:31:13.322,2.667102,2.666783
2025-03-27 15:31:13.839,2.667171,2.666742
2025-03-27 15:31:14.357,2.666701,2.666238
2025-03-27 15:31:14.875,2.666615,2.666437
2025-03-27 15:31:15.392,2.666423,2.666254
2025-03-27 15:31:15.910,2.666382,2.665643
2025-03-27 15:31:16.430,2.66605,2.665876
2025-03-27 15:31:16.945,2.666214,2.665742
2025-03-27 15:31:17.464,2.665928,2.665818
2025-03-27 15:31:17.981,2.665875,2.66563
2025-03-27 15:31:18.498,2.665346,2.664958
2025-03-27 15:31:19.017,2.665257,2.664569
2025-03-27 15:31:19.535,2.66498,2.664853
2025-03-27 15:31:20.051,2.664744,2.664319
2025-03-27 15:31:20.569,2.664325,2.664168
2025-03-27 15:31:21.087,2.664325,2.664168
2025-03-27 15:31:21.087,2.66479,2.664364
2025-03-27 15:31:21.605,2.664613,2.664437
2025-03-27 15:31:22.123,2.664088,2.663697
2025-03-27 15:31:22.640,2.664001,2.663766
2025-03-27 15:31:23.158,2.663854,2.663685
2025-03-27 15:31:23.676,2.663449,2.66306
2025-03-27 15:31:24.194,2.663144,2.663514
2025-03-27 15:31:24.711,2.663558,2.663344
2025-03-27 15:31:25.228,2.663027,2.662923
2025-03-27 15:31:25.746,2.663028,2.662742
2025-03-27 15:31:26.264,2.662762,2.662491
2025-03-27 15:31:26.782,2.662315,2.662565
2025-03-27 15:31:27.299,2.662547,2.662342
2025-03-27 15:31:27.818,2.662277,2.66154
2025-03-27 15:31:28.335,2.661816,2.661842
2025-03-27 15:31:28.853,2.661716,2.661238
2025-03-27 15:31:29.370,2.661714,2.661926
2025-03-27 15:31:29.888,2.661296,2.661099
2025-03-27 15:31:30.406,2.661462,2.661109
2025-03-27 15:31:30.923,2.660975,2.66061
2025-03-27 15:31:31.441,2.660975,2.660556
2025-03-27 15:31:31.959,2.660281,2.660229
2025-03-27 15:31:32.477,2.660561,2.660383
2025-03-27 15:31:32.994,2.660178,2.659512
2025-03-27 15:31:33.512,2.660114,2.659913
2025-03-27 15:31:34.030,2.659694,2.659566
2025-03-27 15:31:34.548,2.659471,2.659489
2025-03-27 15:31:35.066,2.659969,2.659421
2025-03-27 15:31:35.584,2.659969,2.659421
2025-03-27 15:31:35.584,2.65929,2.658845
2025-03-27 15:31:36.101,2.658985,2.658607
2025-03-27 15:31:36.618,2.658632,2.658696
2025-03-27 15:31:37.136,2.659068,2.658567
